p_mean_age,p_max_age,p_proportion_wearing_masks,p_healthcare_capacity,p_self_isolate_proportion,p_lockdown,p_lockdown_percentage,p_lockdown_compliance,r_timesteps,r_dead,r_recovered,r_infected,r_infectious,r_unaffected
41.89453125,56.03515625,0.4287109375,196.533203125,0.3798828125,True,0.3080908203125,21.77978515625,1630,18,470,0,0,12
40.01953125,65.17578125,0.1123046875,161.376953125,0.6865234375,True,0.3216259765625,12.25732421875,1720,15,443,0,0,42
46.89453125,65.17578125,0.1123046875,161.376953125,0.6865234375,True,0.3216259765625,12.25732421875,2042,15,424,0,0,61
40.01953125,71.03515625,0.1123046875,161.376953125,0.6865234375,True,0.3216259765625,12.25732421875,1838,15,434,0,0,51
40.01953125,65.17578125,0.1787109375,161.376953125,0.6865234375,True,0.3216259765625,12.25732421875,1917,16,450,0,0,34
40.01953125,65.17578125,0.1123046875,134.033203125,0.6865234375,True,0.3216259765625,12.25732421875,2060,16,436,0,0,48
40.01953125,65.17578125,0.1123046875,161.376953125,0.6298828125,True,0.3216259765625,12.25732421875,1598,28,470,0,0,2
40.01953125,65.17578125,0.1123046875,161.376953125,0.6865234375,False,0.3216259765625,12.25732421875,1512,14,463,0,0,23
40.01953125,65.17578125,0.1123046875,161.376953125,0.6865234375,True,0.4318408203125,12.25732421875,2423,12,434,0,0,54
40.01953125,65.17578125,0.1123046875,161.376953125,0.6865234375,True,0.3216259765625,96.40478515625,2716,9,436,0,0,55
46.89453125,71.03515625,0.1787109375,134.033203125,0.6298828125,False,0.4318408203125,96.40478515625,1558,24,473,0,0,3
30.01953125,95.17578125,0.6123046875,36.376953125,0.1865234375,False,0.0741259765625,62.00732421875,2143,12,433,0,0,55
36.89453125,95.17578125,0.6123046875,36.376953125,0.1865234375,False,0.0741259765625,62.00732421875,2202,19,450,0,0,31
30.01953125,101.03515625,0.6123046875,36.376953125,0.1865234375,False,0.0741259765625,62.00732421875,1642,15,476,0,0,9
30.01953125,95.17578125,0.6787109375,36.376953125,0.1865234375,False,0.0741259765625,62.00732421875,2030,20,467,0,0,13
30.01953125,95.17578125,0.6123046875,9.033203125,0.1865234375,False,0.0741259765625,62.00732421875,1747,21,448,0,0,31
30.01953125,95.17578125,0.6123046875,36.376953125,0.1298828125,False,0.0741259765625,62.00732421875,2214,15,430,0,0,55
30.01953125,95.17578125,0.6123046875,36.376953125,0.1865234375,True,0.0741259765625,62.00732421875,1957,18,445,0,0,37
30.01953125,95.17578125,0.6123046875,36.376953125,0.1865234375,False,0.18434082031250001,62.00732421875,2119,17,466,0,0,17
30.01953125,95.17578125,0.6123046875,36.376953125,0.1865234375,False,0.0741259765625,46.65478515625,2074,15,447,0,0,38
36.89453125,101.03515625,0.6787109375,9.033203125,0.1298828125,True,0.18434082031250001,46.65478515625,1848,7,441,0,0,52
30.029296875,72.587890625,0.44775390625,121.7041015625,0.55712890625,True,0.12464111328125001,58.946533203125,1650,18,434,0,0,48
43.935546875,72.587890625,0.44775390625,121.7041015625,0.55712890625,True,0.12464111328125001,58.946533203125,1718,12,432,0,0,56
30.029296875,90.283203125,0.44775390625,121.7041015625,0.55712890625,True,0.12464111328125001,58.946533203125,1999,10,440,0,0,50
30.029296875,72.587890625,0.82177734375,121.7041015625,0.55712890625,True,0.12464111328125001,58.946533203125,1977,16,432,0,0,52
30.029296875,72.587890625,0.44775390625,230.3466796875,0.55712890625,True,0.12464111328125001,58.946533203125,1765,16,469,0,0,15
30.029296875,72.587890625,0.44775390625,121.7041015625,0.70654296875,True,0.12464111328125001,58.946533203125,1899,15,435,0,0,50
30.029296875,72.587890625,0.44775390625,121.7041015625,0.55712890625,False,0.12464111328125001,58.946533203125,2182,16,426,0,0,58
30.029296875,72.587890625,0.44775390625,121.7041015625,0.55712890625,True,0.07050048828125001,58.946533203125,2019,11,437,0,0,52
30.029296875,72.587890625,0.44775390625,121.7041015625,0.55712890625,True,0.12464111328125001,85.764892578125,2018,18,423,0,0,59
43.935546875,90.283203125,0.82177734375,230.3466796875,0.70654296875,False,0.07050048828125001,85.764892578125,1758,8,464,0,0,28
40.029296875,102.587890625,0.94775390625,246.7041015625,0.05712890625,False,0.37214111328125,9.196533203125,2121,15,449,0,0,36
33.935546875,102.587890625,0.94775390625,246.7041015625,0.05712890625,False,0.37214111328125,9.196533203125,2035,14,441,0,0,45
40.029296875,60.283203125,0.94775390625,246.7041015625,0.05712890625,False,0.37214111328125,9.196533203125,1803,16,466,0,0,18
40.029296875,102.587890625,0.32177734375,246.7041015625,0.05712890625,False,0.37214111328125,9.196533203125,1910,15,446,0,0,39
40.029296875,102.587890625,0.94775390625,105.3466796875,0.05712890625,False,0.37214111328125,9.196533203125,2243,16,438,0,0,46
40.029296875,102.587890625,0.94775390625,246.7041015625,0.20654296875,False,0.37214111328125,9.196533203125,1884,10,424,0,0,66
40.029296875,102.587890625,0.94775390625,246.7041015625,0.05712890625,True,0.37214111328125,9.196533203125,2167,14,442,0,0,44
40.029296875,102.587890625,0.94775390625,246.7041015625,0.05712890625,False,0.31800048828125,9.196533203125,2032,14,442,0,0,44
40.029296875,102.587890625,0.94775390625,246.7041015625,0.05712890625,False,0.37214111328125,36.014892578125,1559,19,458,0,0,23
33.935546875,60.283203125,0.32177734375,105.3466796875,0.20654296875,True,0.31800048828125,36.014892578125,1464,18,475,0,0,7
45.029296875,57.587890625,0.19775390625,59.2041015625,0.30712890625,False,0.24839111328125,34.071533203125,2294,13,413,0,0,74
38.935546875,57.587890625,0.19775390625,59.2041015625,0.30712890625,False,0.24839111328125,34.071533203125,1967,9,457,0,0,34
45.029296875,75.283203125,0.19775390625,59.2041015625,0.30712890625,False,0.24839111328125,34.071533203125,1877,26,462,0,0,12
45.029296875,57.587890625,0.07177734375,59.2041015625,0.30712890625,False,0.24839111328125,34.071533203125,2362,14,448,0,0,38
45.029296875,57.587890625,0.19775390625,42.8466796875,0.30712890625,False,0.24839111328125,34.071533203125,1587,16,464,0,0,20
45.029296875,57.587890625,0.19775390625,59.2041015625,0.95654296875,False,0.24839111328125,34.071533203125,1853,13,434,0,0,53
45.029296875,57.587890625,0.19775390625,59.2041015625,0.30712890625,False,0.24839111328125,34.071533203125,1784,18,442,0,0,40
45.029296875,57.587890625,0.19775390625,59.2041015625,0.30712890625,False,0.44175048828125,34.071533203125,1879,14,454,0,0,32
45.029296875,57.587890625,0.19775390625,59.2041015625,0.30712890625,False,0.24839111328125,60.889892578125,1900,14,438,0,0,48
38.935546875,75.283203125,0.07177734375,42.8466796875,0.95654296875,False,0.44175048828125,60.889892578125,1743,23,454,0,0,23
35.029296875,87.587890625,0.69775390625,184.2041015625,0.80712890625,True,0.49589111328125,83.821533203125,1945,20,445,0,0,35
48.935546875,87.587890625,0.69775390625,184.2041015625,0.80712890625,True,0.49589111328125,83.821533203125,1867,12,448,0,0,40
35.029296875,105.283203125,0.69775390625,184.2041015625,0.80712890625,True,0.49589111328125,83.821533203125,2096,10,443,0,0,47
35.029296875,87.587890625,0.57177734375,184.2041015625,0.80712890625,True,0.49589111328125,83.821533203125,2087,11,427,0,0,62
35.029296875,87.587890625,0.69775390625,167.8466796875,0.80712890625,True,0.49589111328125,83.821533203125,1720,8,430,0,0,62
35.029296875,87.587890625,0.69775390625,184.2041015625,0.45654296875,True,0.49589111328125,83.821533203125,1957,12,459,0,0,29
35.029296875,87.587890625,0.69775390625,184.2041015625,0.80712890625,True,0.49589111328125,83.821533203125,2211,10,441,0,0,49
35.029296875,87.587890625,0.69775390625,184.2041015625,0.80712890625,True,0.19425048828125,83.821533203125,1349,19,480,0,0,1
35.029296875,87.587890625,0.69775390625,184.2041015625,0.80712890625,True,0.49589111328125,11.139892578125,1459,24,466,0,0,10
48.935546875,105.283203125,0.57177734375,167.8466796875,0.45654296875,True,0.19425048828125,11.139892578125,1834,17,450,0,0,33
37.529296875,50.087890625,0.82275390625,152.9541015625,0.93212890625,True,0.18651611328125,46.509033203125,1833,18,463,0,0,19
36.435546875,50.087890625,0.82275390625,152.9541015625,0.93212890625,True,0.18651611328125,46.509033203125,500,0,1,0,0,499
37.529296875,52.783203125,0.82275390625,152.9541015625,0.93212890625,True,0.18651611328125,46.509033203125,2391,11,440,0,0,49
37.529296875,50.087890625,0.19677734375,152.9541015625,0.93212890625,True,0.18651611328125,46.509033203125,1907,9,450,0,0,41
37.529296875,50.087890625,0.82275390625,136.5966796875,0.93212890625,True,0.18651611328125,46.509033203125,2205,14,431,0,0,55
37.529296875,50.087890625,0.82275390625,152.9541015625,0.83154296875,True,0.18651611328125,46.509033203125,2226,20,429,0,0,51
37.529296875,50.087890625,0.82275390625,152.9541015625,0.93212890625,True,0.18651611328125,46.509033203125,1865,15,414,0,0,71
37.529296875,50.087890625,0.82275390625,152.9541015625,0.93212890625,True,0.13237548828125,46.509033203125,1948,13,447,0,0,40
37.529296875,50.087890625,0.82275390625,152.9541015625,0.93212890625,True,0.18651611328125,23.577392578125,1886,14,452,0,0,34
36.435546875,52.783203125,0.19677734375,136.5966796875,0.83154296875,True,0.13237548828125,23.577392578125,2593,18,439,0,0,43
47.529296875,80.087890625,0.32275390625,27.9541015625,0.43212890625,False,0.43401611328125,96.259033203125,1779,9,473,0,0,18
46.435546875,80.087890625,0.32275390625,27.9541015625,0.43212890625,False,0.43401611328125,96.259033203125,1710,19,438,0,0,43
47.529296875,82.783203125,0.32275390625,27.9541015625,0.43212890625,False,0.43401611328125,96.259033203125,1736,8,431,0,0,61
47.529296875,80.087890625,0.69677734375,27.9541015625,0.43212890625,False,0.43401611328125,96.259033203125,2146,11,414,0,0,75
47.529296875,80.087890625,0.32275390625,11.5966796875,0.43212890625,False,0.43401611328125,96.259033203125,1681,24,458,0,0,18
47.529296875,80.087890625,0.32275390625,27.9541015625,0.33154296875,False,0.43401611328125,96.259033203125,1922,17,423,0,0,60
47.529296875,80.087890625,0.32275390625,27.9541015625,0.43212890625,False,0.43401611328125,96.259033203125,1756,8,449,0,0,43
47.529296875,80.087890625,0.32275390625,27.9541015625,0.43212890625,False,0.37987548828125,96.259033203125,2448,15,432,0,0,53
47.529296875,80.087890625,0.32275390625,27.9541015625,0.43212890625,False,0.43401611328125,73.327392578125,1733,14,439,0,0,47
46.435546875,82.783203125,0.69677734375,11.5966796875,0.33154296875,False,0.37987548828125,73.327392578125,2038,10,454,0,0,36
42.529296875,65.087890625,0.57275390625,215.4541015625,0.18212890625,False,0.06276611328125,71.384033203125,2099,12,438,0,0,50
41.435546875,65.087890625,0.57275390625,215.4541015625,0.18212890625,False,0.06276611328125,71.384033203125,2280,10,443,0,0,47
42.529296875,97.783203125,0.57275390625,215.4541015625,0.18212890625,False,0.06276611328125,71.384033203125,1955,12,425,0,0,63
42.529296875,65.087890625,0.94677734375,215.4541015625,0.18212890625,False,0.06276611328125,71.384033203125,1809,14,423,0,0,63
42.529296875,65.087890625,0.57275390625,74.0966796875,0.18212890625,False,0.06276611328125,71.384033203125,1770,12,448,0,0,40
42.529296875,65.087890625,0.57275390625,215.4541015625,0.58154296875,False,0.06276611328125,71.384033203125,1873,19,457,0,0,24
42.529296875,65.087890625,0.57275390625,215.4541015625,0.18212890625,True,0.06276611328125,71.384033203125,2525,23,429,0,0,48
42.529296875,65.087890625,0.57275390625,215.4541015625,0.18212890625,False,0.25612548828125,71.384033203125,2366,7,447,0,0,46
42.529296875,65.087890625,0.57275390625,215.4541015625,0.18212890625,False,0.06276611328125,48.452392578125,1864,16,456,0,0,28
41.435546875,97.783203125,0.94677734375,74.0966796875,0.58154296875,True,0.25612548828125,48.452392578125,2322,13,438,0,0,49
32.529296875,95.087890625,0.07275390625,90.4541015625,0.68212890625,True,0.31026611328125,21.634033203125,2209,12,430,0,0,58
31.435546875,95.087890625,0.07275390625,90.4541015625,0.68212890625,True,0.31026611328125,21.634033203125,1948,15,427,0,0,58
32.529296875,67.783203125,0.07275390625,90.4541015625,0.68212890625,True,0.31026611328125,21.634033203125,1844,7,445,0,0,48
32.529296875,95.087890625,0.44677734375,90.4541015625,0.68212890625,True,0.31026611328125,21.634033203125,3397,17,430,0,0,53
32.529296875,95.087890625,0.07275390625,199.0966796875,0.68212890625,True,0.31026611328125,21.634033203125,1969,15,434,0,0,51
32.529296875,95.087890625,0.07275390625,90.4541015625,0.08154296875,True,0.31026611328125,21.634033203125,1922,23,433,0,0,44
32.529296875,95.087890625,0.07275390625,90.4541015625,0.68212890625,False,0.31026611328125,21.634033203125,1951,10,427,0,0,63
32.529296875,95.087890625,0.07275390625,90.4541015625,0.68212890625,True,0.00862548828125,21.634033203125,2146,13,437,0,0,50
32.529296875,95.087890625,0.07275390625,90.4541015625,0.68212890625,True,0.31026611328125,98.202392578125,2292,8,438,0,0,54
31.435546875,67.783203125,0.44677734375,199.0966796875,0.08154296875,False,0.00862548828125,98.202392578125,1717,33,453,0,0,14
33.779296875,61.337890625,0.51025390625,12.3291015625,0.11962890625,True,0.15557861328125,40.290283203125,2305,12,434,0,0,54
35.185546875,61.337890625,0.51025390625,12.3291015625,0.11962890625,True,0.15557861328125,40.290283203125,1925,22,445,0,0,33
33.779296875,109.033203125,0.51025390625,12.3291015625,0.11962890625,True,0.15557861328125,40.290283203125,1791,14,431,0,0,55
33.779296875,61.337890625,0.38427734375,12.3291015625,0.11962890625,True,0.15557861328125,40.290283203125,1366,30,467,0,0,3
33.779296875,61.337890625,0.51025390625,245.9716796875,0.11962890625,True,0.15557861328125,40.290283203125,2145,15,446,0,0,39
33.779296875,61.337890625,0.51025390625,12.3291015625,0.26904296875,True,0.15557861328125,40.290283203125,1908,14,435,0,0,51
33.779296875,61.337890625,0.51025390625,12.3291015625,0.11962890625,True,0.15557861328125,40.290283203125,2523,15,440,0,0,45
33.779296875,61.337890625,0.51025390625,12.3291015625,0.11962890625,True,0.47268798828125,40.290283203125,2980,11,429,0,0,60
33.779296875,61.337890625,0.51025390625,12.3291015625,0.11962890625,True,0.15557861328125,17.358642578125,2058,20,429,0,0,51
35.185546875,109.033203125,0.38427734375,245.9716796875,0.26904296875,True,0.47268798828125,17.358642578125,2128,13,445,0,0,42
43.779296875,91.337890625,0.01025390625,137.3291015625,0.61962890625,False,0.40307861328125,90.040283203125,2463,17,432,0,0,51
45.185546875,91.337890625,0.01025390625,137.3291015625,0.61962890625,False,0.40307861328125,90.040283203125,1538,19,459,0,0,22
43.779296875,79.033203125,0.01025390625,137.3291015625,0.61962890625,False,0.40307861328125,90.040283203125,1811,18,441,0,0,41
43.779296875,91.337890625,0.88427734375,137.3291015625,0.61962890625,False,0.40307861328125,90.040283203125,1838,14,471,0,0,15
43.779296875,91.337890625,0.01025390625,120.9716796875,0.61962890625,False,0.40307861328125,90.040283203125,2406,15,441,0,0,44
43.779296875,91.337890625,0.01025390625,137.3291015625,0.76904296875,False,0.40307861328125,90.040283203125,1719,7,469,0,0,24
43.779296875,91.337890625,0.01025390625,137.3291015625,0.61962890625,False,0.40307861328125,90.040283203125,2272,21,446,0,0,33
43.779296875,91.337890625,0.01025390625,137.3291015625,0.61962890625,False,0.22518798828125,90.040283203125,2365,16,430,0,0,54
43.779296875,91.337890625,0.01025390625,137.3291015625,0.61962890625,False,0.40307861328125,67.108642578125,2340,15,446,0,0,39
45.185546875,79.033203125,0.88427734375,120.9716796875,0.76904296875,False,0.22518798828125,67.108642578125,2406,15,416,0,0,69
48.779296875,76.337890625,0.76025390625,74.8291015625,0.86962890625,False,0.03182861328125,65.165283203125,1811,12,441,0,0,47
40.185546875,76.337890625,0.76025390625,74.8291015625,0.86962890625,False,0.03182861328125,65.165283203125,2239,16,438,0,0,46
48.779296875,64.033203125,0.76025390625,74.8291015625,0.86962890625,False,0.03182861328125,65.165283203125,2050,19,459,0,0,22
48.779296875,76.337890625,0.63427734375,74.8291015625,0.86962890625,False,0.03182861328125,65.165283203125,2420,12,461,0,0,27
48.779296875,76.337890625,0.76025390625,58.4716796875,0.86962890625,False,0.03182861328125,65.165283203125,1951,18,440,0,0,42
48.779296875,76.337890625,0.76025390625,74.8291015625,0.01904296875,False,0.03182861328125,65.165283203125,1955,16,425,0,0,59
48.779296875,76.337890625,0.76025390625,74.8291015625,0.86962890625,True,0.03182861328125,65.165283203125,1736,27,449,0,0,24
48.779296875,76.337890625,0.76025390625,74.8291015625,0.86962890625,False,0.10143798828125,65.165283203125,1922,21,438,0,0,41
48.779296875,76.337890625,0.76025390625,74.8291015625,0.86962890625,False,0.03182861328125,42.233642578125,2181,25,440,0,0,35
40.185546875,64.033203125,0.63427734375,58.4716796875,0.01904296875,True,0.10143798828125,42.233642578125,2322,13,427,0,0,60
38.779296875,106.337890625,0.26025390625,199.8291015625,0.36962890625,True,0.27932861328125,15.415283203125,1458,22,471,0,0,7
30.185546875,106.337890625,0.26025390625,199.8291015625,0.36962890625,True,0.27932861328125,15.415283203125,2645,14,426,0,0,60
38.779296875,94.033203125,0.26025390625,199.8291015625,0.36962890625,True,0.27932861328125,15.415283203125,2011,21,437,0,0,42
38.779296875,106.337890625,0.13427734375,199.8291015625,0.36962890625,True,0.27932861328125,15.415283203125,1807,8,450,0,0,42
38.779296875,106.337890625,0.26025390625,183.4716796875,0.36962890625,True,0.27932861328125,15.415283203125,2479,12,445,0,0,43
38.779296875,106.337890625,0.26025390625,199.8291015625,0.51904296875,True,0.27932861328125,15.415283203125,2174,15,428,0,0,57
38.779296875,106.337890625,0.26025390625,199.8291015625,0.36962890625,False,0.27932861328125,15.415283203125,1899,13,434,0,0,53
38.779296875,106.337890625,0.26025390625,199.8291015625,0.36962890625,True,0.34893798828125,15.415283203125,2570,14,442,0,0,44
38.779296875,106.337890625,0.26025390625,199.8291015625,0.36962890625,True,0.27932861328125,91.983642578125,2236,21,445,0,0,34
30.185546875,94.033203125,0.13427734375,183.4716796875,0.51904296875,False,0.34893798828125,91.983642578125,1930,10,454,0,0,36
36.279296875,68.837890625,0.13525390625,231.0791015625,0.49462890625,True,0.09370361328125,52.727783203125,2271,23,403,0,0,74
42.685546875,68.837890625,0.13525390625,231.0791015625,0.49462890625,True,0.09370361328125,52.727783203125,1903,12,432,0,0,56
36.279296875,71.533203125,0.13525390625,231.0791015625,0.49462890625,True,0.09370361328125,52.727783203125,1726,17,457,0,0,26
36.279296875,68.837890625,0.50927734375,231.0791015625,0.49462890625,True,0.09370361328125,52.727783203125,2248,11,444,0,0,45
36.279296875,68.837890625,0.13525390625,152.2216796875,0.49462890625,True,0.09370361328125,52.727783203125,1765,26,456,0,0,18
36.279296875,68.837890625,0.13525390625,231.0791015625,0.14404296875,True,0.09370361328125,52.727783203125,2108,18,414,0,0,68
36.279296875,68.837890625,0.13525390625,231.0791015625,0.49462890625,False,0.09370361328125,52.727783203125,2369,15,444,0,0,41
36.279296875,68.837890625,0.13525390625,231.0791015625,0.49462890625,True,0.28706298828125,52.727783203125,1811,14,429,0,0,57
36.279296875,68.837890625,0.13525390625,231.0791015625,0.49462890625,True,0.09370361328125,79.546142578125,1637,14,449,0,0,37
42.685546875,71.533203125,0.50927734375,152.2216796875,0.14404296875,False,0.28706298828125,79.546142578125,2003,16,462,0,0,22
46.279296875,98.837890625,0.63525390625,106.0791015625,0.99462890625,False,0.34120361328125,2.977783203125,1749,8,456,0,0,36
32.685546875,98.837890625,0.63525390625,106.0791015625,0.99462890625,False,0.34120361328125,2.977783203125,1870,21,438,0,0,41
46.279296875,101.533203125,0.63525390625,106.0791015625,0.99462890625,False,0.34120361328125,2.977783203125,1968,14,427,0,0,59
46.279296875,98.837890625,0.00927734375,106.0791015625,0.99462890625,False,0.34120361328125,2.977783203125,2048,13,443,0,0,44
46.279296875,98.837890625,0.63525390625,27.2216796875,0.99462890625,False,0.34120361328125,2.977783203125,2181,8,441,0,0,51
46.279296875,98.837890625,0.63525390625,106.0791015625,0.64404296875,False,0.34120361328125,2.977783203125,2296,15,446,0,0,39
46.279296875,98.837890625,0.63525390625,106.0791015625,0.99462890625,True,0.34120361328125,2.977783203125,2040,13,431,0,0,56
46.279296875,98.837890625,0.63525390625,106.0791015625,0.99462890625,False,0.039562988281249996,2.977783203125,2339,10,446,0,0,44
46.279296875,98.837890625,0.63525390625,106.0791015625,0.99462890625,False,0.34120361328125,29.796142578125,2437,16,433,0,0,51
32.685546875,101.533203125,0.00927734375,27.2216796875,0.64404296875,True,0.039562988281249996,29.796142578125,1696,9,448,0,0,43
41.279296875,53.837890625,0.38525390625,168.5791015625,0.74462890625,False,0.21745361328125,27.852783203125,2212,10,450,0,0,40
37.685546875,53.837890625,0.38525390625,168.5791015625,0.74462890625,False,0.21745361328125,27.852783203125,1998,13,438,0,0,49
41.279296875,86.533203125,0.38525390625,168.5791015625,0.74462890625,False,0.21745361328125,27.852783203125,2027,13,436,0,0,51
41.279296875,53.837890625,0.25927734375,168.5791015625,0.74462890625,False,0.21745361328125,27.852783203125,2272,12,447,0,0,41
41.279296875,53.837890625,0.38525390625,89.7216796875,0.74462890625,False,0.21745361328125,27.852783203125,2111,20,433,0,0,47
41.279296875,53.837890625,0.38525390625,168.5791015625,0.39404296875,False,0.21745361328125,27.852783203125,1679,16,465,0,0,19
41.279296875,53.837890625,0.38525390625,168.5791015625,0.74462890625,False,0.21745361328125,27.852783203125,2059,16,439,0,0,45
41.279296875,53.837890625,0.38525390625,168.5791015625,0.74462890625,False,0.16331298828125002,27.852783203125,1708,17,461,0,0,22
41.279296875,53.837890625,0.38525390625,168.5791015625,0.74462890625,False,0.21745361328125,54.671142578125,1755,18,468,0,0,14
37.685546875,86.533203125,0.25927734375,89.7216796875,0.39404296875,False,0.16331298828125002,54.671142578125,1696,13,451,0,0,36
31.279296875,83.837890625,0.88525390625,43.5791015625,0.24462890625,True,0.46495361328125,77.602783203125,2184,14,452,0,0,34
47.685546875,83.837890625,0.88525390625,43.5791015625,0.24462890625,True,0.46495361328125,77.602783203125,2009,9,448,0,0,43
31.279296875,56.533203125,0.88525390625,43.5791015625,0.24462890625,True,0.46495361328125,77.602783203125,2214,11,439,0,0,50
31.279296875,83.837890625,0.75927734375,43.5791015625,0.24462890625,True,0.46495361328125,77.602783203125,2046,4,435,0,0,61
31.279296875,83.837890625,0.88525390625,214.7216796875,0.24462890625,True,0.46495361328125,77.602783203125,2022,13,433,0,0,54
31.279296875,83.837890625,0.88525390625,43.5791015625,0.89404296875,True,0.46495361328125,77.602783203125,1694,11,458,0,0,31
31.279296875,83.837890625,0.88525390625,43.5791015625,0.24462890625,True,0.46495361328125,77.602783203125,1886,12,456,0,0,32
31.279296875,83.837890625,0.88525390625,43.5791015625,0.24462890625,True,0.41081298828125,77.602783203125,1600,18,421,0,0,61
31.279296875,83.837890625,0.88525390625,43.5791015625,0.24462890625,True,0.46495361328125,4.921142578125,1687,26,470,0,0,4
47.685546875,56.533203125,0.75927734375,214.7216796875,0.89404296875,True,0.41081298828125,4.921142578125,2339,16,439,0,0,45
31.904296875,55.712890625,0.04150390625,207.6416015625,0.77587890625,False,0.35667236328125,30.962158203125,2110,10,438,0,0,52
45.810546875,55.712890625,0.04150390625,207.6416015625,0.77587890625,False,0.35667236328125,30.962158203125,1875,13,452,0,0,35
31.904296875,80.908203125,0.04150390625,207.6416015625,0.77587890625,False,0.35667236328125,30.962158203125,2140,11,457,0,0,32
31.904296875,55.712890625,0.79052734375,207.6416015625,0.77587890625,False,0.35667236328125,30.962158203125,2064,22,440,0,0,38
31.904296875,55.712890625,0.04150390625,128.7841796875,0.77587890625,False,0.35667236328125,30.962158203125,1671,20,477,0,0,3
31.904296875,55.712890625,0.04150390625,207.6416015625,0.11279296875,False,0.35667236328125,30.962158203125,1982,22,420,0,0,58
31.904296875,55.712890625,0.04150390625,207.6416015625,0.77587890625,True,0.35667236328125,30.962158203125,1827,12,441,0,0,47
31.904296875,55.712890625,0.04150390625,207.6416015625,0.77587890625,False,0.24065673828125,30.962158203125,1241,15,470,0,0,15
31.904296875,55.712890625,0.04150390625,207.6416015625,0.77587890625,False,0.35667236328125,82.655517578125,2060,21,432,0,0,47
45.810546875,80.908203125,0.79052734375,128.7841796875,0.11279296875,True,0.24065673828125,82.655517578125,1923,17,441,0,0,42
41.904296875,85.712890625,0.54150390625,82.6416015625,0.27587890625,True,0.10917236328125,80.712158203125,1992,16,445,0,0,39
35.810546875,85.712890625,0.54150390625,82.6416015625,0.27587890625,True,0.10917236328125,80.712158203125,1653,14,449,0,0,37
41.904296875,50.908203125,0.54150390625,82.6416015625,0.27587890625,True,0.10917236328125,80.712158203125,2436,14,432,0,0,54
41.904296875,85.712890625,0.29052734375,82.6416015625,0.27587890625,True,0.10917236328125,80.712158203125,1470,27,468,0,0,5
41.904296875,85.712890625,0.54150390625,3.7841796875,0.27587890625,True,0.10917236328125,80.712158203125,1715,19,436,0,0,45
41.904296875,85.712890625,0.54150390625,82.6416015625,0.61279296875,True,0.10917236328125,80.712158203125,1951,16,422,0,0,62
41.904296875,85.712890625,0.54150390625,82.6416015625,0.27587890625,False,0.10917236328125,80.712158203125,2326,12,443,0,0,45
41.904296875,85.712890625,0.54150390625,82.6416015625,0.27587890625,True,0.48815673828125,80.712158203125,1823,16,442,0,0,42
41.904296875,85.712890625,0.54150390625,82.6416015625,0.27587890625,True,0.10917236328125,32.905517578125,2051,20,443,0,0,37
35.810546875,50.908203125,0.29052734375,3.7841796875,0.61279296875,False,0.48815673828125,32.905517578125,2527,15,417,0,0,68
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,1667,24,447,0,0,29
30.810546875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,2117,11,454,0,0,35
46.904296875,65.908203125,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,2713,12,416,0,0,72
46.904296875,70.712890625,0.04052734375,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,1900,25,427,0,0,48
46.904296875,70.712890625,0.29150390625,66.2841796875,0.02587890625,True,0.48042236328125,55.837158203125,1979,11,438,0,0,51
46.904296875,70.712890625,0.29150390625,145.1416015625,0.36279296875,True,0.48042236328125,55.837158203125,2117,19,420,0,0,61
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,1924,12,442,0,0,46
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.36440673828125,55.837158203125,1475,22,477,0,0,1
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,57.780517578125,2607,11,443,0,0,46
30.810546875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,1876,16,464,0,0,20
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,1957,19,430,0,0,51
40.810546875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,1751,11,465,0,0,24
36.904296875,95.908203125,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,798,0,6,0,0,494
36.904296875,100.712890625,0.54052734375,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,2295,15,435,0,0,50
36.904296875,100.712890625,0.79150390625,191.2841796875,0.52587890625,False,0.23292236328125,6.087158203125,1908,12,453,0,0,35
36.904296875,100.712890625,0.79150390625,20.1416015625,0.86279296875,False,0.23292236328125,6.087158203125,2383,9,453,0,0,38
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,2388,12,442,0,0,46
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.11690673828125,6.087158203125,1982,12,455,0,0,33
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,8.030517578125,1988,14,472,0,0,14
