p_mean_age,p_max_age,p_proportion_wearing_masks,p_healthcare_capacity,p_self_isolate_proportion,p_lockdown,p_lockdown_percentage,p_lockdown_compliance,r_timesteps,r_dead,r_recovered,r_infected,r_infectious,r_unaffected
46.904296875,70.712890625,0.29150390625,145.1416015625,0.36279296875,True,0.48042236328125,55.837158203125,2111,16,426,0,0,58
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,55.837158203125,2150,10,437,0,0,53
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.36440673828125,55.837158203125,2459,16,443,0,0,41
46.904296875,70.712890625,0.29150390625,145.1416015625,0.02587890625,True,0.48042236328125,57.780517578125,1964,14,441,0,0,45
46.904296875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,2167,11,430,0,0,59
30.810546875,70.712890625,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,1965,25,456,0,0,19
30.810546875,65.908203125,0.29150390625,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,2365,18,431,0,0,51
30.810546875,65.908203125,0.04052734375,145.1416015625,0.36279296875,True,0.36440673828125,57.780517578125,1890,16,436,0,0,48
30.810546875,65.908203125,0.04052734375,66.2841796875,0.02587890625,True,0.36440673828125,57.780517578125,2080,15,441,0,0,44
30.810546875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,2253,18,443,0,0,39
30.810546875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.48042236328125,57.780517578125,2088,7,454,0,0,39
30.810546875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,55.837158203125,1379,20,475,0,0,5
30.810546875,65.908203125,0.04052734375,66.2841796875,0.36279296875,True,0.36440673828125,57.780517578125,1997,17,434,0,0,49
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,1833,17,479,0,0,4
40.810546875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,2001,9,452,0,0,39
36.904296875,95.908203125,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,2184,19,455,0,0,26
36.904296875,100.712890625,0.54052734375,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,1971,12,446,0,0,42
36.904296875,100.712890625,0.79150390625,191.2841796875,0.52587890625,False,0.23292236328125,6.087158203125,2170,14,439,0,0,47
36.904296875,100.712890625,0.79150390625,20.1416015625,0.86279296875,False,0.23292236328125,6.087158203125,2213,14,425,0,0,61
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,6.087158203125,2238,17,440,0,0,43
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.11690673828125,6.087158203125,2011,11,441,0,0,48
36.904296875,100.712890625,0.79150390625,20.1416015625,0.52587890625,False,0.23292236328125,8.030517578125,2156,14,442,0,0,44
36.904296875,95.908203125,0.54052734375,191.2841796875,0.86279296875,False,0.11690673828125,8.030517578125,2570,11,440,0,0,49
40.810546875,100.712890625,0.54052734375,191.2841796875,0.86279296875,False,0.11690673828125,8.030517578125,2267,14,446,0,0,40
40.810546875,95.908203125,0.79150390625,191.2841796875,0.86279296875,False,0.11690673828125,8.030517578125,2174,13,436,0,0,51
40.810546875,95.908203125,0.54052734375,20.1416015625,0.86279296875,False,0.11690673828125,8.030517578125,2218,16,428,0,0,56
40.810546875,95.908203125,0.54052734375,191.2841796875,0.52587890625,False,0.11690673828125,8.030517578125,1925,19,443,0,0,38
40.810546875,95.908203125,0.54052734375,191.2841796875,0.86279296875,False,0.11690673828125,8.030517578125,1903,7,453,0,0,40
40.810546875,95.908203125,0.54052734375,191.2841796875,0.86279296875,False,0.23292236328125,8.030517578125,1986,21,439,0,0,40
40.810546875,95.908203125,0.54052734375,191.2841796875,0.86279296875,False,0.11690673828125,6.087158203125,2269,15,438,0,0,47
40.810546875,95.908203125,0.54052734375,191.2841796875,0.86279296875,False,0.11690673828125,8.030517578125,1853,14,464,0,0,22
39.404296875,78.212890625,0.66650390625,51.3916015625,0.65087890625,False,0.41854736328125,68.274658203125,1974,9,451,0,0,40
33.310546875,78.212890625,0.66650390625,51.3916015625,0.65087890625,False,0.41854736328125,68.274658203125,1760,19,468,0,0,13
39.404296875,58.408203125,0.66650390625,51.3916015625,0.65087890625,False,0.41854736328125,68.274658203125,1895,7,471,0,0,22
39.404296875,78.212890625,0.16552734375,51.3916015625,0.65087890625,False,0.41854736328125,68.274658203125,2128,12,453,0,0,35
39.404296875,78.212890625,0.66650390625,222.5341796875,0.65087890625,False,0.41854736328125,68.274658203125,1938,12,436,0,0,52
39.404296875,78.212890625,0.66650390625,51.3916015625,0.48779296875,False,0.41854736328125,68.274658203125,1656,9,447,0,0,44
39.404296875,78.212890625,0.66650390625,51.3916015625,0.65087890625,False,0.41854736328125,68.274658203125,1780,13,448,0,0,39
39.404296875,78.212890625,0.66650390625,51.3916015625,0.65087890625,False,0.05503173828125,68.274658203125,1625,19,442,0,0,39
39.404296875,78.212890625,0.66650390625,51.3916015625,0.65087890625,False,0.41854736328125,20.468017578125,2071,17,421,0,0,62
39.404296875,58.408203125,0.16552734375,222.5341796875,0.48779296875,False,0.05503173828125,20.468017578125,1707,15,439,0,0,46
33.310546875,78.212890625,0.16552734375,222.5341796875,0.48779296875,False,0.05503173828125,20.468017578125,2001,18,431,0,0,51
33.310546875,58.408203125,0.66650390625,222.5341796875,0.48779296875,False,0.05503173828125,20.468017578125,2263,18,415,0,0,67
33.310546875,58.408203125,0.16552734375,51.3916015625,0.48779296875,False,0.05503173828125,20.468017578125,1642,25,471,0,0,4
33.310546875,58.408203125,0.16552734375,222.5341796875,0.65087890625,False,0.05503173828125,20.468017578125,2159,15,435,0,0,50
33.310546875,58.408203125,0.16552734375,222.5341796875,0.48779296875,False,0.05503173828125,20.468017578125,2123,15,447,0,0,38
33.310546875,58.408203125,0.16552734375,222.5341796875,0.48779296875,False,0.41854736328125,20.468017578125,2124,11,474,0,0,15
33.310546875,58.408203125,0.16552734375,222.5341796875,0.48779296875,False,0.05503173828125,68.274658203125,2138,14,416,0,0,70
33.310546875,58.408203125,0.16552734375,222.5341796875,0.48779296875,False,0.05503173828125,20.468017578125,2814,20,451,0,0,29
49.404296875,108.212890625,0.16650390625,176.3916015625,0.15087890625,True,0.17104736328125,18.524658203125,1908,12,448,0,0,40
43.310546875,108.212890625,0.16650390625,176.3916015625,0.15087890625,True,0.17104736328125,18.524658203125,2394,17,455,0,0,28
49.404296875,88.408203125,0.16650390625,176.3916015625,0.15087890625,True,0.17104736328125,18.524658203125,2258,9,437,0,0,54
49.404296875,108.212890625,0.66552734375,176.3916015625,0.15087890625,True,0.17104736328125,18.524658203125,2119,13,433,0,0,54
49.404296875,108.212890625,0.16650390625,97.5341796875,0.15087890625,True,0.17104736328125,18.524658203125,2378,16,414,0,0,70
49.404296875,108.212890625,0.16650390625,176.3916015625,0.98779296875,True,0.17104736328125,18.524658203125,1685,15,436,0,0,49
49.404296875,108.212890625,0.16650390625,176.3916015625,0.15087890625,True,0.17104736328125,18.524658203125,2339,18,444,0,0,38
49.404296875,108.212890625,0.16650390625,176.3916015625,0.15087890625,True,0.30253173828125,18.524658203125,2069,16,423,0,0,61
49.404296875,108.212890625,0.16650390625,176.3916015625,0.15087890625,True,0.17104736328125,70.218017578125,1861,10,436,0,0,54
49.404296875,88.408203125,0.66552734375,97.5341796875,0.98779296875,True,0.30253173828125,70.218017578125,1934,13,432,0,0,55
43.310546875,108.212890625,0.66552734375,97.5341796875,0.98779296875,True,0.30253173828125,70.218017578125,2016,12,453,0,0,35
43.310546875,88.408203125,0.16650390625,97.5341796875,0.98779296875,True,0.30253173828125,70.218017578125,1910,15,428,0,0,57
43.310546875,88.408203125,0.66552734375,176.3916015625,0.98779296875,True,0.30253173828125,70.218017578125,2006,15,426,0,0,59
43.310546875,88.408203125,0.66552734375,97.5341796875,0.15087890625,True,0.30253173828125,70.218017578125,1972,8,453,0,0,39
43.310546875,88.408203125,0.66552734375,97.5341796875,0.98779296875,True,0.30253173828125,70.218017578125,2145,21,427,0,0,52
43.310546875,88.408203125,0.66552734375,97.5341796875,0.98779296875,True,0.17104736328125,70.218017578125,1918,8,444,0,0,48
43.310546875,88.408203125,0.66552734375,97.5341796875,0.98779296875,True,0.30253173828125,18.524658203125,1850,15,437,0,0,48
43.310546875,88.408203125,0.66552734375,97.5341796875,0.98779296875,True,0.30253173828125,70.218017578125,1563,25,475,0,0,0
44.404296875,63.212890625,0.91650390625,113.8916015625,0.40087890625,True,0.29479736328125,43.399658203125,1817,16,463,0,0,21
48.310546875,63.212890625,0.91650390625,113.8916015625,0.40087890625,True,0.29479736328125,43.399658203125,1556,16,481,0,0,3
44.404296875,103.408203125,0.91650390625,113.8916015625,0.40087890625,True,0.29479736328125,43.399658203125,1992,24,449,0,0,27
44.404296875,63.212890625,0.91552734375,113.8916015625,0.40087890625,True,0.29479736328125,43.399658203125,1835,13,437,0,0,50
44.404296875,63.212890625,0.91650390625,35.0341796875,0.40087890625,True,0.29479736328125,43.399658203125,1723,31,465,0,0,4
44.404296875,63.212890625,0.91650390625,113.8916015625,0.23779296875,True,0.29479736328125,43.399658203125,1788,16,449,0,0,35
44.404296875,63.212890625,0.91650390625,113.8916015625,0.40087890625,False,0.29479736328125,43.399658203125,1871,18,440,0,0,42
44.404296875,63.212890625,0.91650390625,113.8916015625,0.40087890625,True,0.42628173828125,43.399658203125,2060,15,442,0,0,43
44.404296875,63.212890625,0.91650390625,113.8916015625,0.40087890625,True,0.29479736328125,45.343017578125,2461,18,440,0,0,42
44.404296875,103.408203125,0.91552734375,35.0341796875,0.23779296875,False,0.42628173828125,45.343017578125,1731,8,465,0,0,27
48.310546875,63.212890625,0.91552734375,35.0341796875,0.23779296875,False,0.42628173828125,45.343017578125,1575,15,471,0,0,14
48.310546875,103.408203125,0.91650390625,35.0341796875,0.23779296875,False,0.42628173828125,45.343017578125,2081,20,441,0,0,39
48.310546875,103.408203125,0.91552734375,113.8916015625,0.23779296875,False,0.42628173828125,45.343017578125,1978,12,455,0,0,33
48.310546875,103.408203125,0.91552734375,35.0341796875,0.40087890625,False,0.42628173828125,45.343017578125,2138,10,433,0,0,57
48.310546875,103.408203125,0.91552734375,35.0341796875,0.23779296875,True,0.42628173828125,45.343017578125,1552,14,468,0,0,18
48.310546875,103.408203125,0.91552734375,35.0341796875,0.23779296875,False,0.29479736328125,45.343017578125,1859,15,446,0,0,39
48.310546875,103.408203125,0.91552734375,35.0341796875,0.23779296875,False,0.42628173828125,43.399658203125,2347,15,429,0,0,56
48.310546875,103.408203125,0.91552734375,35.0341796875,0.23779296875,False,0.42628173828125,45.343017578125,1769,16,464,0,0,20
34.404296875,93.212890625,0.41650390625,238.8916015625,0.90087890625,False,0.04729736328125,93.149658203125,2076,14,438,0,0,48
38.310546875,93.212890625,0.41650390625,238.8916015625,0.90087890625,False,0.04729736328125,93.149658203125,2074,23,423,0,0,54
34.404296875,73.408203125,0.41650390625,238.8916015625,0.90087890625,False,0.04729736328125,93.149658203125,2183,9,441,0,0,50
34.404296875,93.212890625,0.41552734375,238.8916015625,0.90087890625,False,0.04729736328125,93.149658203125,2046,17,449,0,0,34
34.404296875,93.212890625,0.41650390625,160.0341796875,0.90087890625,False,0.04729736328125,93.149658203125,2285,16,443,0,0,41
34.404296875,93.212890625,0.41650390625,238.8916015625,0.73779296875,False,0.04729736328125,93.149658203125,1875,23,434,0,0,43
34.404296875,93.212890625,0.41650390625,238.8916015625,0.90087890625,True,0.04729736328125,93.149658203125,2052,22,441,0,0,37
34.404296875,93.212890625,0.41650390625,238.8916015625,0.90087890625,False,0.17878173828125,93.149658203125,1554,7,485,0,0,8
34.404296875,93.212890625,0.41650390625,238.8916015625,0.90087890625,False,0.04729736328125,95.093017578125,2535,23,430,0,0,47
34.404296875,73.408203125,0.41552734375,160.0341796875,0.73779296875,True,0.17878173828125,95.093017578125,2089,19,445,0,0,36
38.310546875,93.212890625,0.41552734375,160.0341796875,0.73779296875,True,0.17878173828125,95.093017578125,1953,16,439,0,0,45
38.310546875,73.408203125,0.41650390625,160.0341796875,0.73779296875,True,0.17878173828125,95.093017578125,2000,10,443,0,0,47
38.310546875,73.408203125,0.41552734375,238.8916015625,0.73779296875,True,0.17878173828125,95.093017578125,1663,15,479,0,0,6
38.310546875,73.408203125,0.41552734375,160.0341796875,0.90087890625,True,0.17878173828125,95.093017578125,1773,20,428,0,0,52
38.310546875,73.408203125,0.41552734375,160.0341796875,0.73779296875,False,0.17878173828125,95.093017578125,3063,19,423,0,0,58
38.310546875,73.408203125,0.41552734375,160.0341796875,0.73779296875,True,0.04729736328125,95.093017578125,2116,16,443,0,0,41
38.310546875,73.408203125,0.41552734375,160.0341796875,0.73779296875,True,0.17878173828125,93.149658203125,1874,20,437,0,0,43
38.310546875,73.408203125,0.41552734375,160.0341796875,0.73779296875,True,0.17878173828125,95.093017578125,2400,12,447,0,0,41
33.154296875,66.962890625,0.97900390625,160.7666015625,0.33837890625,False,0.38760986328125,74.493408203125,2312,11,454,0,0,35
34.560546875,66.962890625,0.97900390625,160.7666015625,0.33837890625,False,0.38760986328125,74.493408203125,1978,10,466,0,0,24
33.154296875,99.658203125,0.97900390625,160.7666015625,0.33837890625,False,0.38760986328125,74.493408203125,2402,8,441,0,0,51
33.154296875,66.962890625,0.47802734375,160.7666015625,0.33837890625,False,0.38760986328125,74.493408203125,2300,15,435,0,0,50
33.154296875,66.962890625,0.97900390625,144.4091796875,0.33837890625,False,0.38760986328125,74.493408203125,1389,21,479,0,0,0
33.154296875,66.962890625,0.97900390625,160.7666015625,0.92529296875,False,0.38760986328125,74.493408203125,1988,12,447,0,0,41
33.154296875,66.962890625,0.97900390625,160.7666015625,0.33837890625,False,0.38760986328125,74.493408203125,2052,12,438,0,0,50
33.154296875,66.962890625,0.97900390625,160.7666015625,0.33837890625,False,0.33346923828125,74.493408203125,2513,14,441,0,0,45
33.154296875,66.962890625,0.97900390625,160.7666015625,0.33837890625,False,0.38760986328125,14.249267578125,1966,13,436,0,0,51
33.154296875,99.658203125,0.47802734375,144.4091796875,0.92529296875,False,0.33346923828125,14.249267578125,1865,23,411,0,0,66
34.560546875,66.962890625,0.47802734375,144.4091796875,0.92529296875,False,0.33346923828125,14.249267578125,1849,13,454,0,0,33
34.560546875,99.658203125,0.97900390625,144.4091796875,0.92529296875,False,0.33346923828125,14.249267578125,2212,14,453,0,0,33
34.560546875,99.658203125,0.47802734375,160.7666015625,0.92529296875,False,0.33346923828125,14.249267578125,1548,19,461,0,0,20
34.560546875,99.658203125,0.47802734375,144.4091796875,0.33837890625,False,0.33346923828125,14.249267578125,2581,21,402,0,0,77
34.560546875,99.658203125,0.47802734375,144.4091796875,0.92529296875,False,0.33346923828125,14.249267578125,1635,11,434,0,0,55
34.560546875,99.658203125,0.47802734375,144.4091796875,0.92529296875,False,0.38760986328125,14.249267578125,1553,14,484,0,0,2
34.560546875,99.658203125,0.47802734375,144.4091796875,0.92529296875,False,0.33346923828125,74.493408203125,2130,15,439,0,0,46
34.560546875,99.658203125,0.47802734375,144.4091796875,0.92529296875,False,0.33346923828125,14.249267578125,2274,15,460,0,0,25
43.154296875,96.962890625,0.47900390625,35.7666015625,0.83837890625,True,0.14010986328125,24.743408203125,2205,16,449,0,0,35
44.560546875,96.962890625,0.47900390625,35.7666015625,0.83837890625,True,0.14010986328125,24.743408203125,1764,26,419,0,0,55
43.154296875,69.658203125,0.47900390625,35.7666015625,0.83837890625,True,0.14010986328125,24.743408203125,1803,12,455,0,0,33
43.154296875,96.962890625,0.97802734375,35.7666015625,0.83837890625,True,0.14010986328125,24.743408203125,1338,13,485,0,0,2
43.154296875,96.962890625,0.47900390625,19.4091796875,0.83837890625,True,0.14010986328125,24.743408203125,2095,23,414,0,0,63
43.154296875,96.962890625,0.47900390625,35.7666015625,0.42529296875,True,0.14010986328125,24.743408203125,2129,11,446,0,0,43
43.154296875,96.962890625,0.47900390625,35.7666015625,0.83837890625,True,0.14010986328125,24.743408203125,1780,9,435,0,0,56
43.154296875,96.962890625,0.47900390625,35.7666015625,0.83837890625,True,0.08596923828125,24.743408203125,1478,23,460,0,0,17
43.154296875,96.962890625,0.47900390625,35.7666015625,0.83837890625,True,0.14010986328125,63.999267578125,2253,9,465,0,0,26
43.154296875,69.658203125,0.97802734375,19.4091796875,0.42529296875,True,0.08596923828125,63.999267578125,2628,12,434,0,0,54
44.560546875,96.962890625,0.97802734375,19.4091796875,0.42529296875,True,0.08596923828125,63.999267578125,1943,13,424,0,0,63
44.560546875,69.658203125,0.47900390625,19.4091796875,0.42529296875,True,0.08596923828125,63.999267578125,2217,15,450,0,0,35
44.560546875,69.658203125,0.97802734375,35.7666015625,0.42529296875,True,0.08596923828125,63.999267578125,2377,11,439,0,0,50
44.560546875,69.658203125,0.97802734375,19.4091796875,0.83837890625,True,0.08596923828125,63.999267578125,1983,15,448,0,0,37
44.560546875,69.658203125,0.97802734375,19.4091796875,0.42529296875,True,0.08596923828125,63.999267578125,2153,15,435,0,0,50
44.560546875,69.658203125,0.97802734375,19.4091796875,0.42529296875,True,0.14010986328125,63.999267578125,2640,14,442,0,0,44
44.560546875,69.658203125,0.97802734375,19.4091796875,0.42529296875,True,0.08596923828125,24.743408203125,1806,18,437,0,0,45
44.560546875,69.658203125,0.97802734375,19.4091796875,0.42529296875,True,0.08596923828125,63.999267578125,1815,7,456,0,0,37
48.154296875,51.962890625,0.72900390625,223.2666015625,0.58837890625,True,0.26385986328125,49.618408203125,1916,12,466,0,0,22
49.560546875,51.962890625,0.72900390625,223.2666015625,0.58837890625,True,0.26385986328125,49.618408203125,2400,20,424,0,0,56
48.154296875,54.658203125,0.72900390625,223.2666015625,0.58837890625,True,0.26385986328125,49.618408203125,2003,13,413,0,0,74
48.154296875,51.962890625,0.72802734375,223.2666015625,0.58837890625,True,0.26385986328125,49.618408203125,2337,15,447,0,0,38
48.154296875,51.962890625,0.72900390625,81.9091796875,0.58837890625,True,0.26385986328125,49.618408203125,2056,9,443,0,0,48
48.154296875,51.962890625,0.72900390625,223.2666015625,0.67529296875,True,0.26385986328125,49.618408203125,2341,18,427,0,0,55
48.154296875,51.962890625,0.72900390625,223.2666015625,0.58837890625,False,0.26385986328125,49.618408203125,2010,11,448,0,0,41
48.154296875,51.962890625,0.72900390625,223.2666015625,0.58837890625,True,0.20971923828125,49.618408203125,2527,13,434,0,0,53
48.154296875,51.962890625,0.72900390625,223.2666015625,0.58837890625,True,0.26385986328125,39.124267578125,1986,22,456,0,0,22
48.154296875,54.658203125,0.72802734375,81.9091796875,0.67529296875,False,0.20971923828125,39.124267578125,2352,18,436,0,0,46
49.560546875,51.962890625,0.72802734375,81.9091796875,0.67529296875,False,0.20971923828125,39.124267578125,2380,20,427,0,0,53
49.560546875,54.658203125,0.72900390625,81.9091796875,0.67529296875,False,0.20971923828125,39.124267578125,2020,22,445,0,0,33
49.560546875,54.658203125,0.72802734375,223.2666015625,0.67529296875,False,0.20971923828125,39.124267578125,1924,10,447,0,0,43
49.560546875,54.658203125,0.72802734375,81.9091796875,0.58837890625,False,0.20971923828125,39.124267578125,2171,13,416,0,0,71
49.560546875,54.658203125,0.72802734375,81.9091796875,0.67529296875,True,0.20971923828125,39.124267578125,1562,12,464,0,0,24
49.560546875,54.658203125,0.72802734375,81.9091796875,0.67529296875,False,0.26385986328125,39.124267578125,2375,16,434,0,0,50
49.560546875,54.658203125,0.72802734375,81.9091796875,0.67529296875,False,0.20971923828125,49.618408203125,1973,13,451,0,0,36
49.560546875,54.658203125,0.72802734375,81.9091796875,0.67529296875,False,0.20971923828125,39.124267578125,2008,13,434,0,0,53
38.154296875,81.962890625,0.22900390625,98.2666015625,0.08837890625,False,0.01635986328125,99.368408203125,1710,23,444,0,0,33
39.560546875,81.962890625,0.22900390625,98.2666015625,0.08837890625,False,0.01635986328125,99.368408203125,1689,22,450,0,0,28
38.154296875,84.658203125,0.22900390625,98.2666015625,0.08837890625,False,0.01635986328125,99.368408203125,2156,11,439,0,0,50
38.154296875,81.962890625,0.22802734375,98.2666015625,0.08837890625,False,0.01635986328125,99.368408203125,1763,11,444,0,0,45
38.154296875,81.962890625,0.22900390625,206.9091796875,0.08837890625,False,0.01635986328125,99.368408203125,1693,15,465,0,0,20
38.154296875,81.962890625,0.22900390625,98.2666015625,0.17529296875,False,0.01635986328125,99.368408203125,2214,11,416,0,0,73
38.154296875,81.962890625,0.22900390625,98.2666015625,0.08837890625,True,0.01635986328125,99.368408203125,2159,3,447,0,0,50
38.154296875,81.962890625,0.22900390625,98.2666015625,0.08837890625,False,0.45721923828125,99.368408203125,2867,13,443,0,0,44
38.154296875,81.962890625,0.22900390625,98.2666015625,0.08837890625,False,0.01635986328125,88.874267578125,2132,10,445,0,0,45
38.154296875,84.658203125,0.22802734375,206.9091796875,0.17529296875,True,0.45721923828125,88.874267578125,2294,7,463,0,0,30
39.560546875,81.962890625,0.22802734375,206.9091796875,0.17529296875,True,0.45721923828125,88.874267578125,1938,11,435,0,0,54
39.560546875,84.658203125,0.22900390625,206.9091796875,0.17529296875,True,0.45721923828125,88.874267578125,2248,9,451,0,0,40
39.560546875,84.658203125,0.22802734375,98.2666015625,0.17529296875,True,0.45721923828125,88.874267578125,1632,19,450,0,0,31
39.560546875,84.658203125,0.22802734375,206.9091796875,0.08837890625,True,0.45721923828125,88.874267578125,2734,15,435,0,0,50
39.560546875,84.658203125,0.22802734375,206.9091796875,0.17529296875,False,0.45721923828125,88.874267578125,1642,23,473,0,0,4
39.560546875,84.658203125,0.22802734375,206.9091796875,0.17529296875,True,0.01635986328125,88.874267578125,1918,17,448,0,0,35
39.560546875,84.658203125,0.22802734375,206.9091796875,0.17529296875,True,0.45721923828125,99.368408203125,1747,9,438,0,0,53
39.560546875,84.658203125,0.22802734375,206.9091796875,0.17529296875,True,0.45721923828125,88.874267578125,2040,14,439,0,0,47
35.654296875,59.462890625,0.35400390625,67.0166015625,0.21337890625,False,0.32573486328125,37.180908203125,1902,9,451,0,0,40
47.060546875,59.462890625,0.35400390625,67.0166015625,0.21337890625,False,0.32573486328125,37.180908203125,2095,16,428,0,0,56
35.654296875,77.158203125,0.35400390625,67.0166015625,0.21337890625,False,0.32573486328125,37.180908203125,2036,6,464,0,0,30
35.654296875,59.462890625,0.60302734375,67.0166015625,0.21337890625,False,0.32573486328125,37.180908203125,1799,11,454,0,0,35
35.654296875,59.462890625,0.35400390625,238.1591796875,0.21337890625,False,0.32573486328125,37.180908203125,1577,27,448,0,0,25
35.654296875,59.462890625,0.35400390625,67.0166015625,0.55029296875,False,0.32573486328125,37.180908203125,2206,15,444,0,0,41
35.654296875,59.462890625,0.35400390625,67.0166015625,0.21337890625,True,0.32573486328125,37.180908203125,1460,15,480,0,0,5
35.654296875,59.462890625,0.35400390625,67.0166015625,0.21337890625,False,0.39534423828125,37.180908203125,706,1,7,0,0,492
35.654296875,59.462890625,0.35400390625,67.0166015625,0.21337890625,False,0.32573486328125,76.436767578125,2545,16,430,0,0,54
35.654296875,77.158203125,0.60302734375,238.1591796875,0.55029296875,True,0.39534423828125,76.436767578125,1909,10,439,0,0,51
47.060546875,59.462890625,0.60302734375,238.1591796875,0.55029296875,True,0.39534423828125,76.436767578125,2026,15,442,0,0,43
47.060546875,77.158203125,0.35400390625,238.1591796875,0.55029296875,True,0.39534423828125,76.436767578125,2096,14,425,0,0,61
47.060546875,77.158203125,0.60302734375,67.0166015625,0.55029296875,True,0.39534423828125,76.436767578125,3024,8,451,0,0,41
47.060546875,77.158203125,0.60302734375,238.1591796875,0.21337890625,True,0.39534423828125,76.436767578125,2118,9,449,0,0,42
47.060546875,77.158203125,0.60302734375,238.1591796875,0.55029296875,False,0.39534423828125,76.436767578125,2226,19,429,0,0,52
47.060546875,77.158203125,0.60302734375,238.1591796875,0.55029296875,True,0.32573486328125,76.436767578125,2163,13,449,0,0,38
47.060546875,77.158203125,0.60302734375,238.1591796875,0.55029296875,True,0.39534423828125,37.180908203125,1985,13,453,0,0,34
47.060546875,77.158203125,0.60302734375,238.1591796875,0.55029296875,True,0.39534423828125,76.436767578125,2384,10,443,0,0,47
45.654296875,89.462890625,0.85400390625,192.0166015625,0.71337890625,True,0.07823486328125,86.930908203125,2571,22,414,0,0,64
37.060546875,89.462890625,0.85400390625,192.0166015625,0.71337890625,True,0.07823486328125,86.930908203125,2357,11,425,0,0,64
45.654296875,107.158203125,0.85400390625,192.0166015625,0.71337890625,True,0.07823486328125,86.930908203125,1812,12,464,0,0,24
45.654296875,89.462890625,0.10302734375,192.0166015625,0.71337890625,True,0.07823486328125,86.930908203125,2367,17,449,0,0,34
45.654296875,89.462890625,0.85400390625,113.1591796875,0.71337890625,True,0.07823486328125,86.930908203125,2342,19,412,0,0,69
45.654296875,89.462890625,0.85400390625,192.0166015625,0.05029296875,True,0.07823486328125,86.930908203125,2353,15,445,0,0,40
45.654296875,89.462890625,0.85400390625,192.0166015625,0.71337890625,False,0.07823486328125,86.930908203125,2326,19,432,0,0,49
45.654296875,89.462890625,0.85400390625,192.0166015625,0.71337890625,True,0.14784423828125,86.930908203125,1897,14,463,0,0,23
45.654296875,89.462890625,0.85400390625,192.0166015625,0.71337890625,True,0.07823486328125,26.686767578125,906,1,7,0,0,492
45.654296875,107.158203125,0.10302734375,113.1591796875,0.05029296875,False,0.14784423828125,26.686767578125,1859,14,452,0,0,34
37.060546875,89.462890625,0.10302734375,113.1591796875,0.05029296875,False,0.14784423828125,26.686767578125,2289,13,422,0,0,65
37.060546875,107.158203125,0.85400390625,113.1591796875,0.05029296875,False,0.14784423828125,26.686767578125,2574,14,430,0,0,56
37.060546875,107.158203125,0.10302734375,192.0166015625,0.05029296875,False,0.14784423828125,26.686767578125,2141,15,425,0,0,60
37.060546875,107.158203125,0.10302734375,113.1591796875,0.71337890625,False,0.14784423828125,26.686767578125,1989,19,442,0,0,39
37.060546875,107.158203125,0.10302734375,113.1591796875,0.05029296875,True,0.14784423828125,26.686767578125,1835,12,434,0,0,54
37.060546875,107.158203125,0.10302734375,113.1591796875,0.05029296875,False,0.07823486328125,26.686767578125,2259,9,445,0,0,46
37.060546875,107.158203125,0.10302734375,113.1591796875,0.05029296875,False,0.14784423828125,86.930908203125,1884,16,442,0,0,42
37.060546875,107.158203125,0.10302734375,113.1591796875,0.05029296875,False,0.14784423828125,26.686767578125,1434,28,470,0,0,2
40.654296875,74.462890625,0.10400390625,4.5166015625,0.96337890625,True,0.44948486328125,62.055908203125,2364,18,449,0,0,33
32.060546875,74.462890625,0.10400390625,4.5166015625,0.96337890625,True,0.44948486328125,62.055908203125,1613,16,471,0,0,13
40.654296875,92.158203125,0.10400390625,4.5166015625,0.96337890625,True,0.44948486328125,62.055908203125,2235,25,442,0,0,33
40.654296875,74.462890625,0.35302734375,4.5166015625,0.96337890625,True,0.44948486328125,62.055908203125,1831,15,435,0,0,50
40.654296875,74.462890625,0.10400390625,50.6591796875,0.96337890625,True,0.44948486328125,62.055908203125,1819,17,449,0,0,34
40.654296875,74.462890625,0.10400390625,4.5166015625,0.80029296875,True,0.44948486328125,62.055908203125,1830,25,467,0,0,8
40.654296875,74.462890625,0.10400390625,4.5166015625,0.96337890625,True,0.44948486328125,62.055908203125,1726,22,475,0,0,3
40.654296875,74.462890625,0.10400390625,4.5166015625,0.96337890625,True,0.02409423828125,62.055908203125,1837,12,455,0,0,33
40.654296875,74.462890625,0.10400390625,4.5166015625,0.96337890625,True,0.44948486328125,51.561767578125,1720,21,446,0,0,33
