,infected,recovered,fatalities,infected_known,susceptible
1068,10,693,71,10,1226
1069,10,693,71,10,1226
1070,10,693,71,10,1226
1071,9,694,71,9,1226
1072,9,694,71,9,1226
1073,9,694,71,9,1226
1074,9,694,71,9,1226
1075,9,694,71,9,1226
1076,9,694,71,9,1226
1077,9,694,71,9,1226
1078,9,694,71,9,1226
1079,9,694,71,9,1226
1080,9,694,71,9,1226
1081,9,694,71,9,1226
1082,9,694,71,9,1226
1083,9,694,71,9,1226
1084,8,694,72,8,1226
1085,8,694,72,8,1226
1086,8,694,72,8,1226
1087,8,694,72,8,1226
1088,7,694,73,7,1226
1089,7,694,73,7,1226
1090,7,694,73,7,1226
1091,7,694,73,7,1226
1092,7,694,73,7,1226
1093,7,694,73,7,1226
1094,7,694,73,7,1226
1095,7,694,73,7,1226
1096,7,694,73,7,1226
1097,7,694,73,7,1226
1098,7,694,73,7,1226
1099,7,694,73,7,1226
1100,7,694,73,7,1226
1101,7,694,73,7,1226
1102,7,694,73,7,1226
1103,7,694,73,7,1226
1104,7,694,73,7,1226
1105,7,694,73,7,1226
1106,6,695,73,6,1226
1107,6,695,73,6,1226
1108,6,695,73,6,1226
1109,6,695,73,6,1226
1110,6,695,73,6,1226
1111,6,695,73,6,1226
1112,5,696,73,5,1226
1113,5,696,73,5,1226
1114,5,696,73,5,1226
1115,5,696,73,5,1226
1116,5,696,73,5,1226
1117,5,696,73,5,1226
1118,4,697,73,4,1226
1119,4,697,73,4,1226
1120,4,697,73,4,1226
1121,4,697,73,4,1226
1122,4,697,73,4,1226
1123,4,697,73,4,1226
1124,4,697,73,4,1226
1125,4,697,73,4,1226
1126,4,697,73,4,1226
1127,4,697,73,4,1226
1128,3,698,73,3,1226
1129,3,698,73,3,1226
1130,2,699,73,2,1226
1131,2,699,73,2,1226
1132,2,699,73,2,1226
1133,2,699,73,2,1226
1134,2,699,73,2,1226
1135,2,699,73,2,1226
1136,1,700,73,1,1226
1137,1,700,73,1,1226
1138,1,700,73,1,1226
1139,1,700,73,1,1226
1140,1,700,73,1,1226
1141,1,700,73,1,1226
1142,0,700,74,0,1226
