,infected,recovered,fatalities,infected_known,susceptible
1068,3,867,58,3,1072
1069,3,867,58,3,1072
1070,2,867,59,2,1072
1071,2,867,59,2,1072
1072,2,867,59,2,1072
1073,2,867,59,2,1072
1074,2,867,59,2,1072
1075,2,867,59,2,1072
1076,2,867,59,2,1072
1077,1,868,59,1,1072
1078,1,868,59,1,1072
1079,1,868,59,1,1072
1080,1,868,59,1,1072
1081,1,868,59,1,1072
1082,1,868,59,1,1072
1083,1,868,59,1,1072
1084,1,868,59,1,1072
1085,1,868,59,1,1072
1086,1,868,59,1,1072
1087,1,868,59,1,1072
1088,1,868,59,1,1072
1089,1,868,59,1,1072
1090,1,868,59,1,1072
1091,1,868,59,1,1072
1092,1,868,59,1,1072
1093,1,868,59,1,1072
1094,1,868,59,1,1072
1095,1,868,59,1,1072
1096,1,868,59,1,1072
1097,1,868,59,1,1072
1098,0,869,59,0,1072
