,infected,recovered,fatalities,infected_known,susceptible
465,168,116,15,118,1701
466,167,117,16,116,1700
467,165,119,16,114,1700
468,164,119,17,113,1700
469,163,121,17,111,1699
470,161,123,17,112,1699
471,160,124,17,111,1699
472,159,125,17,110,1699
473,157,127,17,108,1699
474,155,129,17,107,1699
475,154,130,17,106,1699
476,153,130,18,105,1699
477,151,133,18,104,1698
478,149,135,18,102,1698
479,148,136,18,101,1698
480,147,137,18,100,1698
481,146,138,18,99,1698
482,143,140,19,97,1698
483,143,140,19,97,1698
484,142,141,19,96,1698
485,141,142,19,95,1698
486,140,143,19,94,1698
487,139,144,19,94,1698
488,138,145,19,93,1698
489,137,147,19,92,1697
490,134,150,19,90,1697
491,132,152,19,89,1697
492,130,154,19,87,1697
493,128,156,19,85,1697
494,126,158,19,84,1697
495,126,158,19,84,1697
496,126,158,19,84,1697
497,125,159,19,83,1697
498,124,160,19,82,1697
499,123,161,19,81,1697
500,119,163,21,80,1697
501,118,164,21,79,1697
502,118,164,21,79,1697
503,118,164,21,79,1697
504,118,164,21,79,1697
505,116,166,21,77,1697
506,114,168,21,75,1697
507,112,170,21,74,1697
508,112,170,21,74,1697
509,112,170,21,74,1697
510,109,173,21,71,1697
511,108,174,21,70,1697
512,106,176,21,68,1697
513,105,177,21,67,1697
514,105,177,21,67,1697
515,104,178,21,66,1697
516,101,181,21,65,1697
517,99,183,21,63,1697
518,99,183,21,63,1697
519,99,183,21,63,1697
520,97,185,21,61,1697
521,96,185,22,60,1697
522,93,188,22,58,1697
523,90,191,22,56,1697
524,88,193,22,54,1697
525,87,194,22,54,1697
526,87,194,22,54,1697
527,85,195,23,52,1697
528,85,195,23,52,1697
529,85,195,23,52,1697
530,84,196,23,52,1697
531,83,197,23,51,1697
532,82,198,23,50,1697
533,81,199,23,49,1697
534,81,199,23,49,1697
535,81,199,23,49,1697
536,79,200,24,48,1697
537,78,201,24,47,1697
538,76,203,24,46,1697
539,74,205,24,45,1697
540,69,210,24,43,1697
541,69,210,24,43,1697
542,67,212,24,41,1697
543,65,214,24,39,1697
544,63,216,24,38,1697
545,61,218,24,36,1697
546,61,218,24,36,1697
547,61,218,24,36,1697
548,60,219,24,35,1697
549,58,221,24,34,1697
550,57,222,24,34,1697
551,57,222,24,34,1697
552,57,222,24,34,1697
553,57,222,24,34,1697
554,56,223,24,34,1697
555,54,223,26,32,1697
556,54,223,26,32,1697
557,54,223,26,32,1697
558,54,223,26,32,1697
559,52,225,26,30,1697
560,52,225,26,31,1697
561,52,225,26,31,1697
562,51,226,26,30,1697
563,51,226,26,30,1697
564,50,227,26,29,1697
565,50,227,26,29,1697
566,50,227,26,29,1697
567,50,227,26,29,1697
568,50,227,26,29,1697
569,50,227,26,29,1697
570,50,227,26,29,1697
571,50,227,26,29,1697
572,50,227,26,29,1697
573,50,227,26,29,1697
574,50,227,26,29,1697
575,49,228,26,28,1697
576,49,228,26,28,1697
577,49,228,26,28,1697
578,49,228,26,28,1697
579,49,228,26,28,1697
580,49,228,26,30,1697
581,48,229,26,29,1697
582,47,230,26,28,1697
583,47,230,26,28,1697
584,46,230,27,27,1697
585,45,231,27,26,1697
586,44,232,27,25,1697
587,43,233,27,25,1697
588,43,233,27,25,1697
589,41,234,28,24,1697
590,40,235,28,25,1697
591,40,235,28,25,1697
592,40,235,28,25,1697
593,40,235,28,25,1697
594,40,235,28,25,1697
595,39,236,28,24,1697
596,38,237,28,23,1697
597,38,237,28,23,1697
598,36,239,28,22,1697
599,36,239,28,22,1697
600,35,240,28,22,1697
601,35,240,28,22,1697
602,35,240,28,22,1697
603,35,240,28,22,1697
604,35,240,28,22,1697
605,35,240,28,22,1697
606,33,241,29,20,1697
607,33,241,29,20,1697
608,32,242,29,20,1697
609,32,242,29,20,1697
610,32,242,29,20,1697
611,32,242,29,20,1697
612,32,242,29,20,1697
613,32,242,29,20,1697
614,32,242,29,20,1697
615,32,242,29,20,1697
616,32,242,29,20,1697
617,32,242,29,20,1697
618,32,242,29,20,1697
619,32,242,29,20,1697
620,32,242,29,20,1697
621,30,244,29,19,1697
622,30,244,29,19,1697
623,30,244,29,19,1697
624,29,245,29,18,1697
625,28,246,29,17,1697
626,28,246,29,17,1697
627,28,246,29,17,1697
628,28,246,29,17,1697
629,28,246,29,17,1697
630,28,246,29,17,1697
631,28,246,29,17,1697
632,28,246,29,17,1697
633,28,246,29,17,1697
634,28,246,29,17,1697
635,28,246,29,17,1697
636,28,246,29,17,1697
637,28,246,29,17,1697
638,27,247,29,16,1697
639,26,248,29,15,1697
640,26,248,29,15,1697
641,26,248,29,15,1697
642,25,249,29,15,1697
643,25,249,29,15,1697
644,24,250,29,14,1697
645,22,252,29,13,1697
646,22,252,29,13,1697
647,21,253,29,13,1697
648,21,253,29,13,1697
649,21,253,29,13,1697
650,21,253,29,14,1697
651,20,254,29,14,1697
652,20,254,29,14,1697
653,19,254,30,13,1697
654,19,254,30,13,1697
655,19,254,30,13,1697
656,19,254,30,13,1697
657,19,254,30,13,1697
658,19,254,30,13,1697
659,19,254,30,13,1697
660,19,254,30,13,1697
661,19,254,30,13,1697
662,19,254,30,13,1697
663,19,254,30,13,1697
664,19,254,30,13,1697
665,19,254,30,13,1697
666,19,254,30,13,1697
667,19,254,30,13,1697
668,19,254,30,13,1697
669,19,254,30,13,1697
670,19,254,30,13,1697
671,19,254,30,13,1697
672,19,254,30,13,1697
673,19,254,30,13,1697
674,19,254,30,13,1697
675,18,255,30,13,1697
676,18,255,30,13,1697
677,18,255,30,13,1697
678,18,255,30,13,1697
679,18,255,30,13,1697
680,18,255,30,13,1697
681,18,255,30,13,1697
682,18,255,30,13,1697
683,17,256,30,12,1697
684,17,256,30,12,1697
685,17,256,30,12,1697
686,17,256,30,12,1697
687,17,256,30,12,1697
688,17,256,30,12,1697
689,17,256,30,12,1697
690,17,256,30,12,1697
691,17,256,30,12,1697
692,17,256,30,12,1697
693,17,256,30,12,1697
694,17,256,30,12,1697
695,17,256,30,12,1697
696,17,256,30,12,1697
697,17,256,30,12,1697
698,17,256,30,12,1697
699,17,256,30,12,1697
700,17,256,30,12,1697
701,17,256,30,12,1697
702,17,256,30,12,1697
703,17,256,30,12,1697
704,17,256,30,12,1697
705,17,256,30,12,1697
706,17,256,30,12,1697
707,17,256,30,12,1697
708,17,256,30,12,1697
709,17,256,30,12,1697
710,17,256,30,12,1697
711,15,258,30,10,1697
712,15,258,30,10,1697
713,15,258,30,10,1697
714,15,258,30,10,1697
715,15,258,30,10,1697
716,15,258,30,10,1697
717,15,258,30,10,1697
718,15,258,30,10,1697
719,14,259,30,10,1697
720,14,259,30,10,1697
721,14,259,30,10,1697
722,13,260,30,10,1697
723,13,260,30,10,1697
724,13,260,30,10,1697
725,13,260,30,10,1697
726,13,260,30,10,1697
727,12,261,30,9,1697
728,12,261,30,9,1697
729,12,261,30,9,1697
730,12,261,30,9,1697
731,12,261,30,9,1697
732,12,261,30,9,1697
733,12,261,30,9,1697
734,12,261,30,9,1697
735,12,261,30,9,1697
736,12,261,30,9,1697
737,12,261,30,9,1697
738,12,261,30,9,1697
739,12,261,30,9,1697
740,12,261,30,9,1697
741,12,261,30,9,1697
742,12,261,30,9,1697
743,12,261,30,9,1697
744,12,261,30,9,1697
745,12,261,30,9,1697
746,12,261,30,9,1697
747,12,261,30,9,1697
748,12,261,30,9,1697
749,12,261,30,9,1697
750,12,261,30,9,1697
751,12,261,30,9,1697
752,12,261,30,9,1697
753,12,261,30,9,1697
754,12,261,30,9,1697
755,12,261,30,9,1697
756,12,261,30,9,1697
757,11,262,30,8,1697
758,11,262,30,8,1697
759,11,262,30,8,1697
760,11,262,30,8,1697
761,11,262,30,8,1697
762,11,262,30,8,1697
763,11,262,30,8,1697
764,11,262,30,8,1697
765,10,263,30,7,1697
766,10,263,30,7,1697
767,10,263,30,7,1697
768,10,263,30,7,1697
769,10,263,30,7,1697
770,10,263,30,7,1697
771,10,263,30,7,1697
772,10,263,30,7,1697
773,10,263,30,7,1697
774,10,263,30,7,1697
775,10,263,30,7,1697
776,9,264,30,7,1697
777,9,264,30,7,1697
778,9,264,30,7,1697
779,9,264,30,7,1697
780,9,264,30,7,1697
781,8,265,30,7,1697
782,8,265,30,7,1697
783,8,265,30,7,1697
784,8,265,30,7,1697
785,8,265,30,7,1697
786,7,266,30,6,1697
787,7,266,30,6,1697
788,7,266,30,6,1697
789,7,266,30,6,1697
790,6,267,30,5,1697
791,6,267,30,5,1697
792,6,267,30,5,1697
793,6,267,30,5,1697
794,6,267,30,5,1697
795,6,267,30,5,1697
796,6,267,30,5,1697
797,6,267,30,5,1697
798,6,267,30,5,1697
799,6,267,30,5,1697
800,6,267,30,5,1697
801,5,268,30,4,1697
802,5,268,30,4,1697
803,5,268,30,4,1697
804,5,268,30,4,1697
805,5,268,30,4,1697
806,5,268,30,4,1697
807,5,268,30,4,1697
808,5,268,30,4,1697
809,5,268,30,4,1697
810,5,268,30,4,1697
811,5,268,30,4,1697
812,5,268,30,4,1697
813,5,268,30,4,1697
814,5,268,30,4,1697
815,5,268,30,4,1697
816,5,268,30,4,1697
817,5,268,30,4,1697
818,5,268,30,4,1697
819,5,268,30,4,1697
820,5,268,30,4,1697
821,5,268,30,4,1697
822,5,268,30,4,1697
823,5,268,30,4,1697
824,5,268,30,4,1697
825,5,268,30,4,1697
826,5,268,30,4,1697
827,4,269,30,3,1697
828,4,269,30,3,1697
829,4,269,30,3,1697
830,4,269,30,3,1697
831,4,269,30,3,1697
832,4,269,30,3,1697
833,4,269,30,3,1697
834,4,269,30,3,1697
835,3,270,30,2,1697
836,3,270,30,2,1697
837,3,270,30,2,1697
838,3,270,30,2,1697
839,3,270,30,2,1697
840,3,270,30,2,1697
841,3,270,30,2,1697
842,3,270,30,2,1697
843,3,270,30,2,1697
844,3,270,30,2,1697
845,3,270,30,2,1697
846,3,270,30,2,1697
847,3,270,30,2,1697
848,3,270,30,2,1697
849,3,270,30,2,1697
850,3,270,30,2,1697
851,3,270,30,2,1697
852,3,270,30,2,1697
853,3,270,30,2,1697
854,3,270,30,2,1697
855,3,270,30,2,1697
856,3,270,30,2,1697
857,3,270,30,2,1697
858,3,270,30,2,1697
859,3,270,30,2,1697
860,3,270,30,2,1697
861,3,270,30,2,1697
862,3,270,30,2,1697
863,3,270,30,2,1697
864,2,270,31,1,1697
865,2,270,31,1,1697
866,2,270,31,1,1697
867,2,270,31,1,1697
868,2,270,31,1,1697
869,2,270,31,1,1697
870,2,270,31,1,1697
871,2,270,31,1,1697
872,2,270,31,1,1697
873,1,270,32,0,1697
874,1,270,32,0,1697
875,1,270,32,0,1697
876,1,270,32,0,1697
877,1,270,32,0,1697
878,1,270,32,0,1697
879,1,270,32,0,1697
880,1,270,32,0,1697
881,1,270,32,0,1697
882,1,270,32,0,1697
883,1,270,32,0,1697
884,1,270,32,0,1697
885,1,270,32,0,1697
886,1,270,32,0,1697
887,1,270,32,0,1697
888,1,270,32,0,1697
889,1,270,32,0,1697
890,1,270,32,0,1697
891,1,270,32,0,1697
892,1,270,32,0,1697
893,1,270,32,0,1697
894,1,270,32,0,1697
895,1,270,32,0,1697
896,1,270,32,0,1697
897,1,270,32,0,1697
898,1,270,32,0,1697
899,0,271,32,0,1697
