,infected,recovered,fatalities,infected_known,susceptible
1068,23,840,66,13,1071
1069,22,841,66,13,1071
1070,22,841,66,13,1071
1071,22,841,66,13,1071
1072,22,841,66,13,1071
1073,22,841,66,13,1071
1074,22,841,66,13,1071
1075,22,841,66,13,1071
1076,22,841,66,13,1071
1077,22,841,66,13,1071
1078,22,841,66,13,1071
1079,22,841,66,13,1071
1080,22,841,66,15,1071
1081,22,841,66,15,1071
1082,22,841,66,15,1071
1083,22,841,66,15,1071
1084,22,841,66,15,1071
1085,22,841,66,15,1071
1086,22,841,66,15,1071
1087,22,841,66,15,1071
1088,22,841,66,15,1071
1089,21,842,66,14,1071
1090,21,842,66,14,1071
1091,21,842,66,14,1071
1092,21,842,66,14,1071
1093,21,842,66,14,1071
1094,20,843,66,13,1071
1095,20,843,66,13,1071
1096,20,843,66,13,1071
1097,20,843,66,13,1071
1098,20,843,66,13,1071
1099,20,843,66,13,1071
1100,20,843,66,13,1071
1101,20,843,66,13,1071
1102,20,843,66,13,1071
1103,20,843,66,13,1071
1104,20,843,66,13,1071
1105,20,843,66,13,1071
1106,20,843,66,13,1071
1107,20,843,66,13,1071
1108,20,843,66,13,1071
1109,20,843,66,13,1071
1110,20,843,66,14,1071
1111,20,843,66,14,1071
1112,20,843,66,14,1071
1113,20,843,66,14,1071
1114,20,843,66,14,1071
1115,20,843,66,14,1071
1116,20,843,66,14,1071
1117,20,843,66,14,1071
1118,20,843,66,14,1071
1119,20,843,66,14,1071
1120,20,843,66,14,1071
1121,20,843,66,14,1071
1122,20,843,66,14,1071
1123,20,843,66,14,1071
1124,20,843,66,14,1071
1125,20,843,66,14,1071
1126,20,843,66,14,1071
1127,20,843,66,14,1071
1128,20,843,66,14,1071
1129,20,843,66,14,1071
1130,20,843,66,14,1071
1131,20,843,66,14,1071
1132,20,843,66,14,1071
1133,20,843,66,14,1071
1134,20,843,66,14,1071
1135,20,843,66,14,1071
1136,20,843,66,14,1071
1137,20,843,66,14,1071
1138,19,843,67,13,1071
1139,19,843,67,13,1071
1140,19,843,67,14,1071
1141,19,843,67,14,1071
1142,19,843,67,14,1071
1143,19,843,67,14,1071
1144,19,843,67,14,1071
1145,19,843,67,14,1071
1146,19,843,67,14,1071
1147,19,843,67,14,1071
1148,19,843,67,14,1071
1149,19,843,67,14,1071
1150,18,844,67,14,1071
1151,18,844,67,14,1071
1152,18,844,67,14,1071
1153,18,844,67,14,1071
1154,18,844,67,14,1071
1155,18,844,67,14,1071
1156,17,845,67,13,1071
1157,17,845,67,13,1071
1158,17,845,67,13,1071
1159,17,845,67,13,1071
1160,17,845,67,13,1071
1161,17,845,67,13,1071
1162,17,845,67,13,1071
1163,17,845,67,13,1071
1164,17,845,67,13,1071
1165,17,845,67,13,1071
1166,17,845,67,13,1071
1167,16,846,67,12,1071
1168,15,847,67,11,1071
1169,15,847,67,11,1071
1170,15,847,67,11,1071
1171,15,847,67,11,1071
1172,15,847,67,11,1071
1173,15,847,67,11,1071
1174,15,847,67,11,1071
1175,15,847,67,11,1071
1176,15,847,67,11,1071
1177,15,847,67,11,1071
1178,15,847,67,11,1071
1179,14,848,67,10,1071
1180,14,848,67,10,1071
1181,14,848,67,10,1071
1182,14,848,67,10,1071
1183,14,848,67,10,1071
1184,14,848,67,10,1071
1185,14,848,67,10,1071
1186,14,848,67,10,1071
1187,14,848,67,10,1071
1188,14,848,67,10,1071
1189,14,848,67,10,1071
1190,14,848,67,11,1071
1191,14,848,67,11,1071
1192,14,848,67,11,1071
1193,14,848,67,11,1071
1194,14,848,67,11,1071
1195,14,848,67,11,1071
1196,14,848,67,11,1071
1197,14,848,67,11,1071
1198,14,848,67,11,1071
1199,13,849,67,10,1071
1200,13,849,67,10,1071
1201,13,849,67,10,1071
1202,13,849,67,10,1071
1203,13,849,67,10,1071
1204,13,849,67,10,1071
1205,13,849,67,10,1071
1206,13,849,67,10,1071
1207,13,849,67,10,1071
1208,13,849,67,10,1071
1209,13,849,67,10,1071
1210,13,849,67,10,1071
1211,13,849,67,10,1071
1212,13,849,67,10,1071
1213,13,849,67,10,1071
1214,13,849,67,10,1071
1215,13,849,67,10,1071
1216,13,849,67,10,1071
1217,13,849,67,10,1071
1218,13,849,67,10,1071
1219,13,849,67,10,1071
1220,13,849,67,11,1071
1221,13,849,67,11,1071
1222,13,849,67,11,1071
1223,13,849,67,11,1071
1224,13,849,67,11,1071
1225,13,849,67,11,1071
1226,13,849,67,11,1071
1227,13,849,67,11,1071
1228,13,849,67,11,1071
1229,13,849,67,11,1071
1230,13,849,67,11,1071
1231,13,849,67,11,1071
1232,13,849,67,11,1071
1233,13,849,67,11,1071
1234,13,849,67,11,1071
1235,13,849,67,11,1071
1236,13,849,67,11,1071
1237,13,849,67,11,1071
1238,13,849,67,11,1071
1239,13,849,67,11,1071
1240,13,849,67,11,1071
1241,13,849,67,11,1071
1242,12,850,67,10,1071
1243,12,850,67,10,1071
1244,12,850,67,10,1071
1245,10,852,67,8,1071
1246,10,852,67,8,1071
1247,10,852,67,8,1071
1248,9,853,67,7,1071
1249,9,853,67,7,1071
1250,9,853,67,7,1071
1251,9,853,67,7,1071
1252,8,854,67,6,1071
1253,8,854,67,6,1071
1254,8,854,67,6,1071
1255,7,855,67,5,1071
1256,7,855,67,5,1071
1257,7,855,67,5,1071
1258,6,856,67,4,1071
1259,6,856,67,4,1071
1260,6,856,67,4,1071
1261,6,856,67,4,1071
1262,6,856,67,4,1071
1263,6,856,67,4,1071
1264,6,856,67,4,1071
1265,6,856,67,4,1071
1266,6,856,67,4,1071
1267,6,856,67,4,1071
1268,6,856,67,4,1071
1269,6,856,67,4,1071
1270,6,856,67,4,1071
1271,6,856,67,4,1071
1272,6,856,67,4,1071
1273,6,856,67,4,1071
1274,6,856,67,4,1071
1275,6,856,67,4,1071
1276,6,856,67,4,1071
1277,6,856,67,4,1071
1278,6,856,67,4,1071
1279,6,856,67,4,1071
1280,6,856,67,4,1071
1281,6,856,67,4,1071
1282,6,856,67,4,1071
1283,6,856,67,4,1071
1284,6,856,67,4,1071
1285,6,856,67,4,1071
1286,6,856,67,4,1071
1287,6,856,67,4,1071
1288,6,856,67,4,1071
1289,6,856,67,4,1071
1290,6,856,67,4,1071
1291,6,856,67,4,1071
1292,6,856,67,4,1071
1293,6,856,67,4,1071
1294,6,856,67,4,1071
1295,6,856,67,4,1071
1296,6,856,67,4,1071
1297,6,856,67,4,1071
1298,6,856,67,4,1071
1299,6,856,67,4,1071
1300,6,856,67,4,1071
1301,6,856,67,4,1071
1302,6,856,67,4,1071
1303,6,856,67,4,1071
1304,6,856,67,4,1071
1305,6,856,67,4,1071
1306,6,856,67,4,1071
1307,6,856,67,4,1071
1308,6,856,67,4,1071
1309,5,857,67,3,1071
1310,5,857,67,3,1071
1311,5,857,67,3,1071
1312,5,857,67,3,1071
1313,5,857,67,3,1071
1314,5,857,67,3,1071
1315,5,857,67,3,1071
1316,5,857,67,3,1071
1317,5,857,67,3,1071
1318,5,857,67,3,1071
1319,5,857,67,3,1071
1320,5,857,67,3,1071
1321,4,857,68,2,1071
1322,4,857,68,2,1071
1323,4,857,68,2,1071
1324,4,857,68,2,1071
1325,4,857,68,2,1071
1326,4,857,68,2,1071
1327,4,857,68,2,1071
1328,4,857,68,2,1071
1329,4,857,68,2,1071
1330,4,857,68,2,1071
1331,4,857,68,2,1071
1332,3,858,68,1,1071
1333,3,858,68,1,1071
1334,3,858,68,1,1071
1335,3,858,68,1,1071
1336,3,858,68,1,1071
1337,2,859,68,1,1071
1338,2,859,68,1,1071
1339,2,859,68,1,1071
1340,2,859,68,1,1071
1341,2,859,68,1,1071
1342,2,859,68,1,1071
1343,2,859,68,1,1071
1344,2,859,68,1,1071
1345,2,859,68,1,1071
1346,2,859,68,1,1071
1347,2,859,68,1,1071
1348,2,859,68,1,1071
1349,2,859,68,1,1071
1350,2,859,68,1,1071
1351,2,859,68,1,1071
1352,2,859,68,1,1071
1353,2,859,68,1,1071
1354,2,859,68,1,1071
1355,2,859,68,1,1071
1356,2,859,68,1,1071
1357,2,859,68,1,1071
1358,2,859,68,1,1071
1359,1,860,68,1,1071
1360,1,860,68,1,1071
1361,1,860,68,1,1071
1362,1,860,68,1,1071
1363,1,860,68,1,1071
1364,1,860,68,1,1071
1365,1,860,68,1,1071
1366,1,860,68,1,1071
1367,1,860,68,1,1071
1368,1,860,68,1,1071
1369,1,860,68,1,1071
1370,1,860,68,1,1071
1371,1,860,68,1,1071
1372,1,860,68,1,1071
1373,1,860,68,1,1071
1374,1,860,68,1,1071
1375,1,860,68,1,1071
1376,1,860,68,1,1071
1377,1,860,68,1,1071
1378,1,860,68,1,1071
1379,1,860,68,1,1071
1380,1,860,68,1,1071
1381,1,860,68,1,1071
1382,1,860,68,1,1071
1383,1,860,68,1,1071
1384,1,860,68,1,1071
1385,1,860,68,1,1071
1386,0,861,68,0,1071
