,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
184,441,0,0,216,1559,222,159,10,,
185,442,0,0,216,1558,222,160,10,,
186,444,0,0,216,1556,222,162,10,,
187,445,0,0,216,1555,222,163,11,,
188,446,0,0,216,1554,226,165,11,,
189,448,0,0,216,1552,229,166,12,,
190,449,0,0,239,1551,225,171,12,23.0,100.0
191,449,0,0,239,1551,227,171,12,,
192,452,0,0,239,1548,227,171,12,,
193,453,0,0,239,1547,231,171,12,,
194,454,0,0,239,1546,234,172,13,,
195,458,0,0,239,1542,237,173,13,,
196,458,0,0,239,1542,237,175,14,,
197,460,0,0,239,1540,240,176,15,,
198,463,0,0,239,1537,243,175,16,,
199,465,0,0,239,1535,240,179,17,,
200,467,0,0,266,1533,242,179,19,27.0,100.0
201,469,0,0,266,1531,240,181,19,,
202,472,0,0,266,1528,240,180,21,,
203,472,0,0,266,1528,237,183,21,,
204,475,0,0,266,1525,234,186,21,,
205,475,0,0,266,1525,233,186,23,,
206,477,0,0,266,1523,234,186,24,,
207,479,0,0,266,1521,230,187,28,,
208,479,0,0,266,1521,225,193,28,,
209,480,0,0,266,1520,226,194,28,,
210,482,0,0,291,1518,219,202,28,25.0,100.0
211,482,0,0,291,1518,218,202,29,,
212,482,0,0,291,1518,219,204,29,,
213,484,0,0,291,1516,220,204,29,,
214,485,0,0,291,1515,220,205,29,,
215,485,0,0,291,1515,223,205,30,,
216,485,0,0,291,1515,222,206,30,,
217,485,0,0,291,1515,218,211,31,,
218,487,0,0,291,1513,218,214,31,,
219,488,0,0,291,1512,218,215,32,,
220,489,0,0,321,1511,219,215,33,30.0,100.0
221,489,0,0,321,1511,221,214,34,,
222,490,0,0,321,1510,224,214,34,,
223,493,0,0,321,1507,223,215,34,,
224,494,0,0,321,1506,226,212,37,,
225,498,0,0,321,1502,224,214,37,,
226,499,0,0,321,1501,220,220,37,,
227,501,0,0,321,1499,221,221,37,,
228,503,0,0,321,1497,221,221,37,,
229,506,0,0,321,1494,221,222,37,,
230,507,0,0,340,1493,222,222,38,19.0,100.0
231,507,0,0,340,1493,219,225,38,,
232,509,0,0,340,1491,218,226,38,,
233,509,0,0,340,1491,216,230,38,,
234,510,0,0,340,1490,215,232,38,,
235,511,0,0,340,1489,215,232,38,,
236,513,0,0,340,1487,213,232,40,,
237,514,0,0,340,1486,211,233,41,,
238,514,0,0,340,1486,210,236,41,,
239,515,0,0,340,1485,207,240,41,,
240,515,0,0,366,1485,208,239,42,26.0,100.0
241,515,0,0,366,1485,207,240,42,,
242,515,0,0,366,1485,208,239,43,,
243,516,0,0,366,1484,209,241,43,,
244,517,0,0,366,1483,208,242,44,,
245,519,0,0,366,1481,210,244,44,,
246,520,0,0,366,1480,208,247,44,,
247,522,0,0,366,1478,206,249,46,,
248,523,0,0,366,1477,206,249,48,,
249,524,0,0,366,1476,208,249,49,,
250,527,0,0,381,1473,208,249,50,15.0,100.0
251,528,0,0,381,1472,208,249,50,,
252,529,0,0,381,1471,209,249,51,,
253,533,0,0,381,1467,209,247,53,,
254,534,0,0,381,1466,210,247,53,,
255,535,0,0,381,1465,210,248,53,,
256,535,0,0,381,1465,211,249,53,,
257,536,1,0,381,1463,212,248,54,,
258,536,1,0,381,1463,212,248,54,,
259,537,1,0,381,1462,211,250,54,,
260,537,1,0,394,1462,210,249,56,13.0,100.0
261,537,1,0,394,1462,210,249,56,,
262,539,1,0,394,1460,208,251,56,,
263,539,1,0,394,1460,208,252,56,,
264,540,1,0,394,1459,208,253,56,,
265,542,1,0,394,1457,207,255,57,,
266,543,1,0,394,1456,208,254,58,,
267,545,1,0,394,1454,209,255,58,,
268,546,1,0,394,1453,207,258,58,,
269,547,1,0,394,1452,207,258,59,,
270,548,1,0,407,1451,209,259,59,13.0,100.0
271,548,1,0,407,1451,209,260,59,,
272,548,1,0,407,1451,208,262,59,,
273,548,1,0,407,1451,212,261,60,,
274,549,1,0,407,1450,210,263,61,,
275,551,1,0,407,1448,211,262,62,,
276,552,1,0,407,1447,210,263,62,,
277,552,1,0,407,1447,211,264,62,,
278,554,1,0,407,1445,211,264,62,,
279,556,1,0,407,1443,212,264,62,,
280,556,1,0,424,1443,211,262,65,17.0,100.0
281,558,1,0,424,1441,211,262,65,,
282,558,1,0,424,1441,213,262,65,,
283,556,3,0,422,1441,212,263,65,,
